seed_id,omega,v_f0,d0,t_crash,dv_lead_orig
1866,0.031662758,5.09,14.95,4.9,1.271726537
1867,1.128618688,20.74,23.03,4.9,0.252331728
1868,0.700015069,20.74,23.03,4.95,1.117612765
1869,1.622424722,17.43,33.6,5.05,2.077658396
1870,0.906945452,17.66,18.68,4.95,3.81847225
1871,0.033131152,2.98,3.9,5.2,1.709772162
1872,0.172130163,11.98,5.23,5.1,1.500420296
1873,0.351684529,22.86,86.32,5.0,7.613715889
1874,1.369814915,13.89,20.51,5.0,0.982124998
1875,0.192472414,13.89,20.51,4.9,0.473340476
1876,0.05771575,13.89,20.51,4.85,0.857781587
1877,4.698055574,8.81,23.39,5.05,0.530102215
1878,0.378128435,17.6,25.86,5.05,1.678646044
1879,0.101826654,12.14,35.66,5.2,1.292982664
1880,8.740853723,11.61,26.01,4.95,2.758730588
1881,0.820360606,9.59,29.41,5.15,2.602381624
1882,0.034053916,9.59,29.41,4.85,3.495509617
1883,0.013312842,2.97,7.49,5.0,0.751557936
1884,0.152431003,13.29,15.84,5.2,3.101688648
1885,0.211139559,20.07,39.56,5.0,3.541402787
1886,0.013155602,4.67,3.2,5.1,1.36011946
1887,0.110814676,20.83,26.87,5.2,1.37164168
1888,1.001736819,15.05,9.46,4.9,0.741536535
1889,0.04345149,6.01,9.54,4.95,1.49799522
1890,0.123829762,18.63,40.88,4.9,5.949573958
1891,0.158050495,13.83,27.29,5.2,2.869510632
1892,0.193539279,20.58,34.54,4.95,4.044653946
1893,0.185579208,20.58,34.54,5.0,5.257420352
1894,0.069274707,15.26,19.61,5.15,0.254597225
1895,0.021439581,15.26,19.61,5.15,2.619346236
1896,0.111202202,15.26,19.61,4.9,0.830520283
1897,0.369991476,24.8,24.77,5.15,0.857859186
1898,0.042601213,18.21,38.21,5.0,6.478587683
1899,0.756089859,7.79,9.54,4.85,0.4740651
1900,0.069717883,7.79,9.54,4.85,3.027278405
1901,0.40563012,18.57,15.21,4.9,2.209440376
1902,0.055047246,22.13,68.28,5.15,8.338647287
1903,0.028142045,8.31,6.13,4.85,2.720004623
1904,1.529180837,9.13,6.42,5.0,1.728870903
1905,0.34571151,24.1,43.69,4.85,1.44637801
1906,0.068115674,26.68,44.28,4.9,1.047902314
1907,0.044869087,15.36,14.23,4.85,0.665535327
1908,0.857903854,13.77,16.08,4.9,0.513320072
1909,0.786473059,13.77,16.08,4.95,1.773397591
1910,0.033232448,13.32,16.2,5.15,1.123463678
1911,1.253488404,16.4,24.23,4.85,2.965882981
1912,0.12575116,12.26,21.8,4.95,3.984547006
1913,0.57096758,2.51,8.23,4.95,0.208684965
1914,2.88703719,5.17,26.64,4.85,2.787003888
1915,3.632772729,11.02,52.97,4.85,7.012099392
1916,0.025527653,6.71,33.55,4.85,2.775609853
1917,0.036305702,12.65,57.75,4.9,5.500510618
1918,0.03001666,7.4,34.91,4.9,4.906679131
1919,0.018382269,3.29,18.33,4.85,1.909778872
1920,0.017445867,5.73,28.05,5.2,0.37580506
1921,3.345749003,16.8,79.59,4.9,7.901710068
1922,1.419127266,7.91,38.42,4.85,5.182858362
1923,0.362876241,8.57,40.84,5.15,3.654808093
1924,0.728560233,22.45,105.41,5.0,6.713117127
1925,1.122337254,5.75,30.63,4.9,4.16023605
1926,0.905002082,5.75,30.63,5.05,4.848211011
1927,0.495970977,4.36,24.39,4.9,3.055778522
1928,0.053849941,10.17,47.84,5.15,2.276361472
1929,0.077021265,9.89,48.8,5.15,4.387292582
1930,0.010134954,9.89,48.8,5.2,4.34233022
1931,0.966726692,3.8,23.04,4.9,3.164943027
1932,0.357277663,6.98,41.11,5.15,4.640640221
1933,0.010098598,7.8,40.61,4.85,5.864662545
1934,1.640197444,12.42,56.79,5.15,4.0803266
1935,0.086934517,5.61,30.13,4.9,4.065237328
1936,0.05069667,16.51,80.79,5.2,5.74245492
1937,1.479971121,3.21,22.95,4.9,2.619923703
1938,0.235473005,6.38,41.38,5.2,5.058910932
1939,0.821249961,18.68,95.24,5.1,9.988830105
1940,0.387159577,17.41,86.2,5.2,3.850662549
1941,0.029897883,5.4,27.57,5.1,1.511170397
1942,4.326311539,1.93,17.34,4.9,3.015496647
1943,4.326311539,1.93,17.34,4.85,2.177053313
1944,4.616111494,17.55,85.47,5.2,4.205481394
1945,3.12565425,11.2,54.47,5.0,3.033245956
1946,2.0684944,9.68,47.42,5.2,3.67277993
1947,0.092480637,9.68,47.42,5.15,4.453934126
1948,0.074771544,9.68,47.42,5.1,3.672222888
1949,0.182440603,4.45,23.25,4.85,3.392170466
1950,4.04956168,6.09,31.24,4.85,3.374262483
1951,0.283005677,6.09,31.24,4.9,4.100846319
1952,2.827105349,11.96,60.56,5.1,7.940554112
1953,0.155419612,16.11,73.03,5.1,3.484485557
1954,0.039856486,3.0,15.17,4.9,1.668847487
1955,0.344766568,4.21,23.14,4.85,2.467461938
1956,0.017597026,22.89,106.13,5.2,5.304260827
1957,0.026519494,22.76,103.93,5.05,6.084043696
1958,0.01314842,22.76,103.93,4.85,9.80282971
1959,0.024926294,22.0,98.65,5.15,3.225836682
1960,0.008342758,15.29,72.03,5.2,5.78697172
1961,0.184896345,13.85,63.99,5.0,4.182362422
1962,2.808684741,16.52,78.85,5.2,3.996288864
1963,0.311615931,7.15,41.26,5.2,4.840008943
1964,0.143665497,7.15,41.26,5.15,4.078658757
1965,0.007556014,14.54,67.69,5.15,5.141628214
1966,2.166855919,5.92,36.8,5.15,4.323992466
1967,0.943456584,5.92,36.8,5.1,4.508361094
1968,0.136027027,8.03,34.9,5.0,2.442324345
1969,0.042312015,9.48,40.16,4.95,2.678930295
1970,0.034866499,24.93,117.7,5.2,7.207878518
1971,0.026838302,9.25,44.61,5.15,2.451701582
1972,0.543886743,12.66,52.57,4.9,4.649801535
1973,0.819232477,11.68,46.67,4.85,2.830505975
1974,0.213450534,11.68,46.67,5.05,2.437456093
1975,0.129598881,11.68,46.67,5.15,3.496190355
1976,0.081318124,11.68,46.67,4.9,2.571762859
1977,0.010158799,6.42,31.69,5.2,2.423270914
1978,0.565211142,18.71,84.4,5.05,2.898749663
1979,0.157869592,4.15,19.53,5.0,0.468887963
1980,0.090321045,4.15,19.53,5.05,0.310411097
1981,0.241834258,11.11,57.18,5.15,7.143976684
1982,0.975220925,25.73,127.02,5.2,8.651622579
1983,0.519064376,5.4,28.55,4.85,4.921882906
1984,3.33395257,6.02,30.08,4.85,2.849392412
1985,0.017322603,8.6,46.86,5.2,4.286114476
1986,6.475619517,9.3,47.71,5.15,6.156423781
1987,0.01144073,22.98,102.37,5.05,5.072615951
1988,7.629343105,10.32,51.36,5.0,5.495191784
1989,8.522252513,3.43,18.21,5.05,1.474381817
1990,0.144735631,3.43,18.21,5.2,1.188012615
1991,6.910837699,6.79,38.9,5.2,3.857424636
1992,0.042516758,6.79,38.9,5.1,5.317987101
1993,0.059782257,9.22,43.77,5.2,3.716181306
1994,3.415901994,18.95,91.67,4.85,9.510092171
1995,0.534393649,9.22,38.87,4.95,1.793083554
1996,0.09076515,9.22,38.87,4.9,1.976470619
1997,3.961352879,10.94,50.98,5.0,2.302763941
1998,0.120081773,22.27,104.13,5.15,5.223876024
1999,0.029727705,22.27,104.13,5.1,4.403747612
2000,1.001880748,6.13,30.7,4.95,4.010657407
2001,0.015535563,21.82,95.22,5.2,4.008830308
2002,0.013884419,1.86,10.76,5.0,0.816448571
2003,1.180501291,11.89,51.0,5.1,2.781524608
2004,0.146790934,11.89,51.0,4.9,3.668157066
2005,0.037556015,4.64,25.68,5.0,1.748117013
2006,0.024848803,4.64,25.68,5.05,2.076782013
2007,0.011604614,4.64,25.68,5.15,1.683908973
2008,0.151687184,25.2,113.67,4.85,7.53136995
2009,1.730088007,11.22,60.39,5.2,5.777720697
2010,0.02007871,6.54,32.56,4.85,3.90311465
2011,0.610747436,5.26,33.8,5.05,3.521905819
2012,0.325836137,5.26,33.8,5.1,3.29208984
2013,0.155149482,5.26,33.8,5.15,4.553382806
2014,0.122515423,5.26,33.8,4.85,3.919405836
2015,0.095748702,19.59,93.23,5.15,7.300083067
2016,0.055158055,19.59,93.23,5.2,5.665725617
2017,0.007651176,19.59,93.23,5.1,6.871065028
2018,5.877580578,13.34,62.94,4.95,3.210530093
2019,1.331534684,4.94,26.82,4.85,3.222838334
2020,0.07176184,1.91,8.52,5.0,0.57839083
2021,0.218185515,9.01,42.48,5.05,3.945801194
2022,0.042617313,9.01,42.48,5.1,2.525931414
2023,0.063458476,14.57,67.75,5.15,4.457646178
2024,0.031728701,14.57,67.75,5.05,5.234948219
2025,7.432771688,11.16,56.4,5.1,7.131478804
2026,0.01248119,10.47,49.19,5.15,4.429860365
2027,0.038414491,7.12,34.23,4.85,4.180269901
2028,7.095989564,5.42,29.92,4.85,3.832456991
2029,0.906657466,5.42,29.92,5.05,4.355277188
2030,0.398684898,6.35,31.9,4.85,3.904586387
2031,0.00798124,18.33,80.02,4.95,4.157397152
2032,4.461514433,12.96,63.8,5.1,6.489053987
2033,0.168750138,12.96,63.8,5.2,6.80529788
2034,0.672765434,16.73,80.92,5.0,6.791864473
2035,0.61492154,16.73,80.92,5.05,6.80240551
2036,0.682852411,6.97,34.4,4.85,4.847818678
2037,0.575684007,6.97,34.4,4.9,5.060371167
2038,3.255782116,20.77,97.87,5.0,7.238966884
2039,1.623445808,4.39,24.34,4.85,2.84421269
2040,1.435779784,4.54,23.79,4.95,2.848739808
2041,0.909818851,4.54,23.79,5.1,3.096716635
2042,0.13887446,4.54,23.79,4.85,3.395203032
2043,2.397647579,17.51,82.51,5.05,4.794309152
2044,0.612504615,26.83,127.75,5.2,7.446546845
2045,0.350428835,26.83,127.75,4.95,9.763214284
2046,0.017494247,26.83,127.75,5.1,7.807390096
2047,0.559851705,7.77,38.86,5.05,4.309694932
2048,3.07213961,4.76,25.87,4.85,4.896838352
2049,0.517145849,6.89,35.31,4.85,4.21136152
2050,0.402915071,6.89,35.31,4.95,4.195286313
2051,0.261119925,11.69,56.03,5.1,3.16123532
2052,0.140165133,11.69,56.03,5.15,2.95013155
2053,0.011280998,1.94,8.1,4.85,0.721204256
2054,0.030221414,15.86,76.68,5.2,6.400871476
2055,1.603938484,8.96,45.6,5.1,5.849162545
2056,0.008785868,8.96,45.6,5.05,4.433422799
2057,0.03233186,8.01,44.74,5.2,5.635646318
2058,2.740581403,7.17,36.87,5.0,4.265023874
2059,1.561229766,7.17,36.87,4.95,4.13137717
2060,0.753192921,7.17,36.87,4.85,3.476031909
2061,2.818601601,4.69,25.63,4.9,2.88106998
2062,2.767848582,20.35,98.1,5.15,6.411164583
2063,0.685214623,20.35,98.1,5.1,6.515631479
2064,0.02241674,26.8,124.39,5.2,6.488253443
2065,0.056428528,17.85,82.26,5.15,3.445342524
2066,2.973439256,12.07,60.7,5.2,4.7275203
2067,0.201841165,12.07,60.7,5.15,4.180947183
2068,0.142101086,14.41,68.11,5.2,5.034345207
2069,0.344474705,11.82,52.33,4.85,3.003149677
2070,0.015572145,6.55,35.37,5.15,3.299024792
2071,0.02814016,2.43,12.5,4.9,1.272312478
2072,0.018154009,16.8,75.42,5.2,5.780796195
2073,0.797575411,5.87,30.51,4.9,3.983360133
2074,0.010344885,7.85,37.77,5.2,2.361789609
2075,2.163197833,13.89,62.76,5.0,2.600349613
2076,0.312314509,13.89,62.76,4.85,4.369876034
2077,0.47257619,7.15,34.98,4.85,3.571387845
2078,1.424470673,5.08,27.24,4.9,4.20306771
2079,0.040731104,13.87,64.39,4.85,5.038089154
2080,9.615224273,24.04,119.4,5.15,7.115803985
2081,0.326848681,11.18,54.41,4.9,5.270145761
2082,5.203539408,8.39,42.08,5.0,4.224263645
2083,0.036822992,6.88,35.03,4.85,3.06938074
2084,0.019671772,6.88,35.03,5.0,4.543173841
2085,6.215391705,10.78,52.68,4.9,3.995949759
2086,5.608201961,17.9,86.14,5.1,5.382081926
2087,0.290785899,5.64,31.03,5.1,2.83834403
2088,9.003997942,20.03,92.11,4.85,6.402088377
2089,0.124787385,20.03,92.11,5.15,5.64812245
2090,0.083635761,20.03,92.11,5.05,5.121709343
2091,0.013946284,18.63,86.89,5.1,6.827181893
2092,0.783466811,4.48,28.0,5.15,4.141771814
2093,0.667984568,5.41,33.64,4.95,4.550835742
2094,1.258013929,7.65,37.96,4.95,4.197019796
2095,3.203252163,12.2,60.03,5.2,3.962546166
2096,0.02814016,1.94,8.81,4.85,0.721764895
2097,1.376922379,7.72,35.15,4.95,3.584013092
2098,2.719295413,11.2,52.83,5.0,4.211883088
2099,0.123544897,11.2,52.83,4.95,3.237243195
2100,3.543622623,10.43,50.13,4.85,4.247895718
2101,2.566221862,14.59,70.73,5.05,4.472341415
2102,1.665206943,7.67,37.61,4.95,3.401833641
2103,0.043851032,7.12,36.89,4.95,4.89163934
2104,0.991706787,5.98,30.03,5.1,2.617530083
2105,0.063125987,5.98,30.03,5.2,1.864103437
2106,0.052167835,5.98,30.03,4.9,2.62312509
2107,3.738974335,16.5,77.73,4.85,5.901407759
2108,0.008273454,16.5,77.73,5.1,4.735768001
2109,0.067754699,17.43,81.37,5.15,3.748225847
2110,0.36218247,14.34,69.62,4.9,7.694792461
2111,0.594508782,10.19,49.39,5.1,3.676302041
2112,0.084377685,10.19,49.39,5.15,4.743754516
2113,0.017715749,10.19,49.39,5.2,4.52560103
2114,0.260206698,13.46,60.4,5.05,3.432857402
2115,0.079430702,4.94,26.07,5.1,2.591267526
2116,0.065233427,4.94,26.07,5.15,1.64475157
2117,1.145382078,9.15,43.31,5.0,4.366524347
2118,0.117118606,9.15,43.31,5.1,3.434932635
2119,0.037058152,9.15,43.31,5.15,2.784235393
2120,0.025875578,9.15,43.31,5.05,2.997253254
2121,1.409926588,17.22,81.87,5.2,5.084074348
2122,0.935557636,17.22,81.87,4.95,6.490053016
2123,3.81142775,20.85,97.72,4.85,7.092616002
2124,0.107716895,20.85,97.72,5.15,3.8361585
2125,3.932730145,19.44,92.86,5.0,7.988646675
2126,2.694296357,19.44,92.86,5.1,4.709759875
2127,1.617272069,5.24,27.67,4.9,3.285403639
2128,0.165237255,2.05,18.95,4.95,2.489802473
2129,0.839112892,6.28,29.61,4.95,2.483711248
2130,0.024840633,18.62,87.67,5.05,6.186920725
2131,8.466891749,14.44,69.38,5.2,3.567712566
2132,0.073508863,11.4,60.05,5.2,6.03225972
2133,2.645581342,14.4,65.73,4.9,3.774211943
2134,2.364953892,4.64,28.37,4.85,4.604369696
2135,0.39896941,11.38,57.87,5.2,4.443517353
2136,0.061628106,13.31,60.08,4.9,4.456910185
2137,0.381342389,17.34,81.37,4.95,4.205852333
2138,1.24407544,16.59,80.27,5.15,3.83209561
2139,0.219002855,9.61,47.12,4.95,6.268758006
2140,0.980517112,6.24,31.66,4.85,4.110816834
2141,0.08690934,15.12,71.37,5.15,3.10659536
2142,0.650954711,6.51,31.86,4.85,3.847685023
2143,3.809335034,5.47,26.97,4.85,2.919976518
2144,0.009042895,12.24,56.09,4.95,3.262805636
2145,0.081937505,17.41,85.07,5.15,6.57608665
2146,0.445004394,13.79,65.98,5.05,5.583936356
2147,0.080695461,13.79,65.98,5.2,4.121229709
2148,0.558373518,11.76,52.33,4.95,3.105052972
2149,0.05030464,11.76,52.33,5.15,2.213982663
2150,3.336803303,3.59,18.01,5.2,0.848246455
2151,1.802302702,5.28,21.94,4.95,1.716198397
2152,0.633191505,12.44,63.49,5.1,6.470362361
2153,0.042411038,4.31,28.37,5.0,4.478674968
2154,0.210156689,17.28,80.82,5.0,4.781489518
2155,3.677297365,15.85,79.95,5.05,8.695611761
2156,3.164180544,12.63,64.77,5.15,5.838552569
2157,1.062085666,16.24,69.86,5.2,4.783978716
2158,2.910805739,7.28,39.85,5.1,3.918140991
2159,0.014972059,26.98,126.21,5.1,7.124863618
2160,1.793164648,14.51,66.68,4.9,4.669743011
2161,1.280273605,20.57,96.69,4.9,8.658301819
2162,0.02814016,2.13,11.63,4.95,1.155054783
2163,0.660379234,14.97,75.78,5.1,7.241626604
2164,0.018888214,7.27,34.91,5.1,3.082082923
2165,1.333691848,7.73,38.48,4.9,5.3536426
2166,0.285242381,7.73,38.48,4.95,4.951751119
2167,0.07468177,16.3,81.24,5.2,6.965555963
2168,0.419556023,12.66,58.25,4.85,5.02744715
2169,0.053258261,12.66,58.25,5.15,2.343178025
2170,0.182440603,4.3,23.54,4.85,3.275192665
2171,2.580844913,22.05,108.15,5.15,6.564343796
2172,0.28299316,22.05,108.15,5.2,5.730079848
2173,13.2862839,3.15,20.03,4.85,2.41642839
2174,0.061717458,3.15,20.03,4.9,1.710006617
2175,0.205057691,16.21,68.84,4.9,3.66448092
2176,0.036744723,16.21,68.84,5.2,2.261154099
2177,0.121398403,12.56,59.17,5.05,4.519100487
2178,0.016792016,12.56,59.17,5.2,3.078956868
2179,0.051567839,17.75,82.86,5.15,5.33239485
2180,0.050326517,17.75,82.86,5.2,5.189942678
2181,0.012093119,17.75,82.86,5.1,7.262238677
2182,1.85097991,15.99,78.04,5.2,5.695676614
2183,0.331480921,15.99,78.04,5.0,6.562678514
2184,0.387102313,11.03,49.02,5.15,1.298722863
2185,0.172711051,19.91,97.72,5.2,5.422958289
2186,1.312754416,12.05,56.9,4.9,6.350100599
2187,1.090328606,10.03,48.94,5.1,5.805523046
2188,0.3508584,10.03,48.94,5.15,5.242710668
2189,0.055464794,13.39,64.22,5.1,4.432153936
2190,6.80678864,2.98,20.49,4.85,2.789783797
2191,3.768388445,7.24,28.33,5.0,1.160269194
2192,0.261594846,7.24,28.33,5.05,1.221426397
2193,0.044236442,4.4,22.89,5.15,1.630014164
2194,0.017722134,20.4,94.32,4.95,7.574654689
2195,0.845957509,5.62,30.16,4.95,3.879702627
2196,0.312708238,5.62,30.16,4.85,4.948697724
2197,0.188490621,25.73,121.71,5.05,6.365212143
2198,0.207161346,3.2,23.57,4.95,3.463962043
2199,0.013842834,9.93,49.13,5.15,3.397912861
2200,2.695757862,7.59,40.79,5.1,4.702034745
2201,0.857133907,9.78,43.92,5.15,3.386524903
2202,0.718931274,9.78,43.92,5.2,4.44319835
2203,0.012170755,9.78,43.92,5.05,3.980182146
2204,0.208916856,8.34,39.7,5.0,4.138545899
2205,0.485182853,2.89,15.52,5.05,0.597130764
2206,1.183868202,9.04,47.28,5.2,3.194621701
2207,0.313280228,5.4,30.05,4.9,3.343170083
2208,0.976066513,8.37,41.77,4.95,4.483688712
2209,2.706229416,8.91,42.92,5.05,3.802521384
2210,0.120992633,8.91,42.92,4.9,3.1460681
2211,0.023040025,19.63,96.37,5.15,7.12684987
2212,0.0103765,19.63,96.37,5.1,6.984086524
2213,0.024499973,24.69,115.87,5.15,5.886588003
2214,0.015769309,24.69,115.87,5.05,6.484989167
2215,0.297503915,6.32,27.35,5.05,1.45552023
2216,0.136703167,6.32,27.35,5.1,1.017557892
2217,0.032981728,8.26,44.63,5.1,5.739715171
2218,1.097672352,5.44,28.14,4.85,3.090877629
2219,0.63013917,6.75,27.06,4.9,1.146081275
2220,0.860769204,10.05,50.22,5.15,6.57161705
2221,0.188801893,10.05,50.22,5.2,5.865172195
2222,0.035846004,10.05,50.22,5.1,4.233898904
2223,1.994268593,20.87,101.72,5.15,6.737111481
2224,0.27384396,20.87,101.72,5.2,5.65019716
2225,0.225746794,6.52,27.79,5.1,0.988865947
2226,0.776447913,8.43,41.01,4.85,5.532710792
2227,0.247159271,18.07,82.52,5.0,5.839298855
2228,0.032984411,18.07,82.52,5.05,4.458928396
2229,0.020026855,18.07,82.52,5.15,4.194778288
2230,9.673643123,13.8,65.46,4.9,5.855971938
2231,6.005935602,8.83,42.87,4.9,5.447420532
2232,4.01796768,14.63,71.82,4.95,7.712941949
2233,0.034154896,20.35,90.19,4.9,6.326633529
2234,0.02671478,20.35,90.19,4.95,5.26511291
2235,0.01069558,7.97,36.1,5.15,3.022893715
2236,1.943766018,14.88,73.28,5.05,6.878073124
2237,0.086280131,14.88,73.28,5.2,5.055397463
2238,0.057082093,17.12,79.84,4.85,5.321342905
2239,0.638100767,20.23,93.84,4.9,5.06935283
2240,0.591399092,20.48,97.81,5.05,7.390728907
2241,0.658264874,4.24,21.06,5.2,0.636811152
2242,0.404933796,4.24,21.06,5.1,1.083980683
2243,1.830300861,15.37,71.2,5.1,5.726527041
2244,0.101220283,18.13,84.47,5.1,3.911812236
2245,0.163212684,16.78,77.8,4.85,5.337942111
2246,0.08565426,16.78,77.8,5.1,5.02520148
2247,0.103870784,7.96,41.73,5.1,3.307142601
2248,0.119939975,7.41,39.37,4.95,3.852151203
2249,0.008862347,6.62,30.03,5.15,2.007875839
2250,3.040191388,8.67,43.27,4.95,5.754807848
2251,0.033515865,20.88,101.3,5.1,8.824084068
2252,3.060737388,15.26,72.73,5.2,2.631794734
2253,0.05160773,15.26,72.73,5.1,4.926324222
2254,0.24173487,21.95,107.3,5.2,8.68610502
2255,1.879534514,5.38,27.71,4.9,2.894138245
2256,1.879534514,5.38,27.71,4.85,3.893637686
2257,1.846161849,6.34,37.07,5.1,3.903406115
2258,1.473805433,6.34,37.07,5.05,3.28958561
2259,0.685249286,6.34,37.07,4.9,3.891423569
2260,2.705871717,11.88,54.02,4.85,4.29324568
2261,0.435497264,11.88,54.02,5.0,3.083452743
2262,0.622040053,6.6,35.37,5.15,3.908550413
2263,0.198628218,6.6,35.37,4.95,5.243112286
2264,0.080512136,13.98,65.16,5.05,3.823209569
2265,0.060701514,17.16,80.06,5.05,5.015769262
2266,0.017292874,17.16,80.06,4.9,8.030961454
2267,0.009571491,14.48,64.77,4.85,3.925747821
2268,0.033183553,21.42,104.39,5.2,7.459136063
2269,0.672074008,5.75,34.06,5.2,2.788657678
2270,2.019864123,6.63,35.2,4.9,3.854617072
2271,0.513110418,6.63,35.2,4.95,4.14294317
2272,0.312708238,5.66,30.93,4.9,4.052604309
2273,0.025360028,14.89,68.08,4.95,3.679904118
2274,0.011343596,11.45,52.44,5.2,1.345265561
2275,0.315993057,5.61,29.09,4.85,4.687230327
2276,0.209757198,13.6,55.26,4.9,3.412717884
2277,1.133223408,6.4,26.81,4.9,2.054856221
2278,0.729612443,6.4,26.81,5.15,1.255564084
2279,1.582857709,14.51,62.93,5.05,5.138876657
2280,0.516095513,14.51,62.93,5.15,5.1650371
2281,0.479169441,14.51,62.93,5.2,5.860362143
2282,0.365493815,6.79,26.36,5.05,1.153684298
2283,0.070451178,6.79,26.36,4.85,1.577686657
2284,0.231081034,9.69,43.84,5.05,2.989468808
2285,0.097888232,9.69,43.84,5.0,3.146781809
2286,1.845800239,17.7,82.99,4.9,5.11822868
2287,0.100254279,6.11,25.1,5.15,0.815343364
2288,0.05772878,6.11,25.1,5.2,0.42335509
2289,0.077402212,5.77,26.25,5.2,1.01128204
2290,0.018609013,5.77,26.25,4.95,1.406873489
2291,0.142962545,2.44,12.93,5.0,0.529703581
2292,0.028317301,13.47,64.35,5.2,5.723022001
2293,0.014678608,13.47,64.35,5.15,6.11675894
2294,0.6806234,7.94,39.21,4.95,4.077103302
2295,0.995890978,12.06,63.06,5.15,5.999940547
2296,2.133205738,14.33,66.03,4.85,3.496935502
2297,0.650954711,6.5,31.89,4.85,3.972325841
2298,0.011077692,8.43,43.26,5.15,5.129722762
2299,0.255880451,8.43,39.29,5.0,3.672604989
2300,0.213801861,8.43,39.29,5.1,4.00497345
2301,0.008335517,8.43,39.29,4.9,3.668039669
2302,1.549420282,12.84,57.7,5.1,3.753559986
2303,0.168289988,12.84,57.7,5.15,4.164285358
2304,0.102684175,21.05,99.5,5.15,5.696444703
2305,0.076069482,21.05,99.5,5.1,6.210420344
2306,0.01069842,8.14,36.53,5.15,2.485545537
2307,2.115524577,17.32,89.05,5.15,8.915194937
2308,0.16046343,5.38,26.18,4.95,2.783553406
2309,0.16046343,5.38,26.18,5.0,3.573669363
2310,2.559891602,4.67,22.01,4.9,0.615001021
2311,0.15164761,4.67,22.01,4.85,0.412201413
2312,0.15164761,4.67,22.01,5.0,0.115408109
2313,2.327044126,13.06,61.09,5.2,4.522215794
2314,0.007665405,13.06,61.09,5.05,3.979314692
2315,1.311790395,5.15,28.43,4.85,3.926283089
2316,0.039467202,18.64,91.71,5.15,5.837192673
2317,9.531668999,7.83,41.51,5.15,4.268174762
2318,0.141421806,7.83,41.51,5.0,5.472023073
2319,0.087122907,7.77,38.83,5.2,2.794569161
2320,0.882432444,7.62,38.36,4.95,4.601613693
2321,0.450879187,7.62,38.36,5.0,4.939377754
2322,2.037777584,14.82,71.33,5.15,5.462987234
2323,1.421269167,14.82,71.33,5.2,3.597895346
2324,0.010786892,8.5,43.52,5.2,4.337766658
2325,0.037414799,5.74,28.8,4.85,1.164217489
2326,0.453913458,8.08,41.04,4.95,4.822403515
2327,0.026963582,28.5,125.16,5.1,6.741054234
2328,0.461016174,12.79,55.03,5.1,4.009139913
2329,0.158514935,12.79,55.03,5.0,3.708919446
2330,0.010924636,11.57,58.09,5.2,3.936842283
2331,3.164180544,13.19,64.24,4.9,8.45294826
2332,0.241622608,6.69,38.6,5.1,3.321153278
2333,0.849806159,5.99,28.16,4.9,2.128341104
2334,0.047824053,5.99,28.16,5.15,2.958337494
2335,0.163212684,16.32,75.59,4.85,5.450862339
2336,0.052821493,8.28,39.42,4.9,2.375076971
2337,0.052821493,8.28,39.42,5.2,1.610670902
2338,1.590718011,18.54,89.37,4.85,9.387599379
2339,0.020553638,11.75,50.96,5.1,3.559226485
2340,0.702224731,13.09,59.9,5.15,4.958244892
2341,0.443011085,13.09,59.9,5.1,5.036362633
2342,0.446505907,7.37,37.3,5.1,4.712089011
2343,0.13755661,7.37,37.3,5.2,3.863568351
2344,0.02562807,6.16,32.37,5.15,2.502034771
2345,0.023746509,6.16,32.37,5.2,3.09505596
2346,7.285580505,5.23,26.25,4.85,3.200710934
2347,0.823280919,16.25,74.6,5.1,6.498640373
2348,0.164230083,16.25,74.6,4.9,4.53226938
2349,0.018249505,6.46,32.93,4.9,3.889731609
2350,0.327530554,11.85,52.43,5.15,2.160997522
2351,0.954678587,5.13,31.11,5.05,2.594950415
2352,0.013194696,6.11,33.53,5.2,3.109973263
2353,0.059413512,21.18,96.42,5.2,6.346662895
2354,0.008902614,21.18,96.42,5.15,7.177930985
2355,2.772058482,4.75,24.42,4.85,3.792866902
2356,1.542905137,1.54,13.83,4.85,2.275337942
2357,1.404152533,12.72,57.32,5.05,2.297508994
